time,vehicle_id,vehicle_x,vehicle_y,speed,base_station,distance_to_bs,in_coverage,send_latency,return_latency,total_latency,energy,scenario_id,data_size,result_size
230,1,796.7915178777117,5362.041831071797,12.751211422307685,BS27,320.45227919706315,True,2.0752898296677826,0.5562824454966527,2.6315722751644355,0.5263144550328871,2,1500,250
230,10,2133.117677371168,5030.483851124589,8.605724624254337,BS56,149.9577826028123,True,3.1304989455953973,0.49073229974957994,3.621231245344977,0.7242462490689955,8,3000,400
230,11,2272.467002808513,4081.0287161841984,22.21664090036886,BS15,126.75034009848494,True,2.9697748033588227,0.4429368854022418,3.4127116887610645,0.682542337752213,7,2800,380
230,12,809.6503425631611,6452.044174552678,14.305776601718232,BS55,282.27321982806467,True,3.206737416676625,0.6118037383754611,3.8185411550520865,0.7637082310104173,8,3000,400
230,13,3144.9814495621163,1573.9851660170398,14.662968497877703,BS53,133.57822251341955,True,3.4944023116727085,0.5375445352707433,4.031946846943452,0.8063893693886904,9,3500,450
230,14,2135.9946769752414,5743.511878845617,9.25734504063505,BS22,516.1753368937557,True,2.0138000771759597,0.7316756459939114,2.745475723169871,0.5490951446339742,1,1200,220
230,15,1067.6497628208872,7614.511042458673,0.00011316129895355052,BS40,203.9312783699012,True,2.7429188026813307,0.523317148658116,3.2662359513394468,0.6532471902678894,6,2500,350
230,16,2548.9642891265025,6055.578985936605,8.755839044275007,BS54,384.7388674443071,True,2.5717938147628647,0.6388808166084484,3.210674631371313,0.6421349262742626,4,2000,300
230,17,3067.3680968064195,6228.815073270826,0.49918384547287586,BS18,372.05681755965264,True,2.5608044098202947,0.6410529867538228,3.2018573965741175,0.6403714793148235,4,2000,300
230,18,2875.164598560732,5254.623455028594,10.419438528921456,BS24,202.26309187582453,True,3.0387891513458487,0.5285904615279843,3.567379612873833,0.7134759225747667,7,2800,380
230,19,2191.09416327582,5005.467369224537,7.1699007055955,BS56,158.17607228120804,True,2.942688466450509,0.4897719431347486,3.4324604095852576,0.6864920819170516,7,2800,380
230,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,3.188670120687128,0.6125917280515026,3.8012618487386307,0.7602523697477261,8,3000,400
230,20,1848.776194966959,1245.0190467580894,7.17404364706017,BS33,177.12588894473257,True,2.220203352077992,0.41306616615304503,2.633269518231037,0.5266539036462075,3,1800,280
230,21,1704.1996244918364,2318.362362093505,3.7276735962601384,BS16,112.66429771775577,True,2.641020542323545,0.43144152147271875,3.0724620637962636,0.6144924127592528,6,2500,350
230,22,3096.0289240930138,4110.873996788703,2.426584246987477,BS45,298.6859319811556,True,1.6355035647045355,0.4823347444931763,2.1178383091977118,0.42356766183954236,0,1000,200
230,23,2036.153006497342,5919.00432959244,0.0,BS22,333.2272559431321,True,2.88183513119223,0.6464116974173588,3.528246828609589,0.7056493657219178,6,2500,350
230,3,2871.609573189824,5022.790696434766,16.88981167182589,BS31,240.5979473294559,True,2.0001308122910983,0.44244892789673473,2.442579740187833,0.48851594803756665,2,1500,250
230,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,3.124304184050753,0.45936856022963596,3.583672744280389,0.7167345488560778,8,3000,400
230,5,2486.6787068276444,7524.093449743187,3.7455621042630076,BS47,200.09335576507462,True,1.7525123931705053,0.39810866625360847,2.1506210594241137,0.43012421188482275,1,1200,220
230,6,2324.770422573614,3756.1011202420104,0.0,BS15,215.12823478426733,True,3.2111724025539137,0.5358956146800304,3.747068017233944,0.7494136034467889,8,3000,400
230,7,715.7114299347356,6280.458907439703,10.705632948275282,BS55,88.105852697369,True,1.8391037146720055,0.32084491901875567,2.159948633690761,0.4319897267381523,2,1500,250
230,8,2962.885473797619,1395.4147641035793,9.140662930994917,BS59,279.09954216153443,True,1.9965823669859053,0.5181758067251857,2.514758173711091,0.5029516347422182,2,1500,250
230,9,1756.4131936499218,5588.222200230131,7.485185674948096,BS22,491.372351595492,True,2.630228475000635,0.7660075815248361,3.396236056525471,0.6792472113050942,4,2000,300
240,0,1275.513517703531,2400.494188709761,18.4778513880196,BS64,206.97050808038298,True,1.757147037315452,0.4255875749086776,2.1827346122241296,0.43654692244482596,1,1200,220
240,1,808.6407222309772,5363.0438357523,11.891048580057257,BS27,331.8142935865685,True,3.274815233338834,0.6676473512832385,3.9424625846220724,0.7884925169244146,8,3000,400
240,10,2123.2306606558673,5032.789427862402,10.155534895685097,BS56,152.83619341355922,True,2.990074495153413,0.4586311484054435,3.4487056435588563,0.6897411287117713,7,2800,380
240,11,2294.049962565639,4076.425357634602,22.06822768474469,BS15,128.43227900276347,True,1.6169093033129656,0.3386522577230593,1.9555615610360249,0.391112312207205,1,1200,220
240,12,812.1196830430064,6438.96795842312,13.307628608812072,BS55,271.55115539286135,True,2.4812937476884827,0.5488894737297577,3.0301832214182403,0.6060366442836481,4,2000,300
240,13,3130.563152112143,1576.05435679612,14.565301304558055,BS53,132.19338178025737,True,2.7400271546023114,0.4502118664299707,3.190239021032282,0.6380478042064565,6,2500,350
240,14,2133.3337552627854,5739.56836893143,4.75734504063505,BS22,516.7430953735958,True,2.031110950539766,0.7274431535132575,2.7585541040530233,0.5517108208106046,1,1200,220
240,15,1067.6497628208872,7614.511042458673,0.0,BS40,203.9312783699012,True,1.5185303752376225,0.4037384516280118,1.9222688268656343,0.38445376537312687,0,1000,200
240,16,2545.0859339258946,6057.332141669109,4.255839044275007,BS54,384.7565732677557,True,2.525602907497792,0.6462909126605257,3.171893820158318,0.6343787640316636,4,2000,300
240,17,3067.4331588990663,6228.740687532802,0.09883064099301356,BS18,371.99070671455667,True,2.370107338529433,0.6242871098103535,2.9943944483397864,0.5988788896679573,3,1800,280
240,18,2871.355556046517,5265.93674962806,11.937795888679101,BS24,191.16380185617004,True,1.9181621667629798,0.3951122193891698,2.3132743861521496,0.46265487723043,2,1500,250
240,19,2199.8949666586136,5003.348823336728,9.052492782403714,BS56,159.87998657748219,True,2.7318510234312234,0.4519214761702978,3.1837724996015213,0.6367544999203043,6,2500,350
240,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,3.5652608872785905,0.6290066109334894,4.19426749821208,0.838853499642416,9,3500,450
240,20,1839.5190202914007,1246.1665815102033,9.32815620661713,BS33,167.8038183010957,True,2.318760868218769,0.4411458541644197,2.759906722383189,0.5519813444766378,4,2000,300
240,21,1698.8642447788777,2320.0517565319283,5.597131845285186,BS16,107.18668650624133,True,2.9423076288661294,0.4450672307911953,3.3873748596573248,0.677474971931465,7,2800,380
240,22,3091.409955080732,4112.129710144984,4.787866130378098,BS45,299.23943272197755,True,2.0116256227502647,0.5465012144687099,2.5581268372189747,0.5116253674437949,2,1500,250
240,23,2034.5578015058002,5920.161726498712,1.9713007669197395,BS22,331.27196096434733,True,3.671187385876724,0.7393734146055195,4.410560800482243,0.8821121600964488,9,3500,450
240,24,1190.437803838835,7441.885941657522,0.0,BS40,62.627112687479375,True,2.218310693954258,0.31773319621439505,2.536043890168653,0.5072087780337305,4,2000,300
240,3,2875.4215335895265,5039.207780166814,16.853761053735223,BS31,233.99886362228068,True,2.829332409488299,0.5193315269933988,3.3486639364816977,0.6697327872963396,6,2500,350
240,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,2.6849610942681417,0.431509421542,3.116470515810142,0.6232941031620284,6,2500,350
240,5,2490.799141300367,7524.943206369141,4.206295298469849,BS47,202.0961321578766,True,2.3092900919438333,0.4835980102325188,2.7928881021763523,0.5585776204352705,4,2000,300
240,6,2324.770422573614,3756.1011202420104,0.0,BS15,215.12823478426733,True,2.7475762728020903,0.5234246856320524,3.2710009584341426,0.6542001916868285,6,2500,350
240,7,713.3321255797737,6291.504139280936,11.298011675038337,BS55,98.19769526101922,True,1.4992593906328904,0.29545630296771774,1.7947156936006081,0.3589431387201216,0,1000,200
240,8,2960.2492729431156,1390.8816425056389,5.244864054439281,BS59,275.844820322353,True,2.4634189182826907,0.5273507398708737,2.9907696581535643,0.5981539316307128,4,2000,300
240,9,1765.5793383173966,5584.769508986242,9.795134941905216,BS22,495.1370379411257,True,2.782037491833936,0.7606436374049802,3.5426811292389164,0.7085362258477833,5,2200,320
250,0,1261.764322490422,2403.0292897794234,13.977851388019602,BS64,194.52900442623397,True,2.36730545028857,0.4705754232597694,2.8378808735483396,0.5675761747096679,4,2000,300
250,1,821.5790352753329,5364.137938768988,12.98400334466555,BS27,344.261485760548,True,2.1120862961292377,0.5894316709641964,2.701517967093434,0.5403035934186868,2,1500,250
250,10,2111.3982827468008,5035.547037644259,12.149800055975621,BS56,157.07747789392263,True,1.4979707662891861,0.33911863740206316,1.8370894036912493,0.3674178807382499,0,1000,200
250,11,2316.0165842877636,4071.740169085477,22.46051584600011,BS15,133.90980992402916,True,3.475395933226876,0.5004804002450535,3.9758763334719296,0.795175266694386,9,3500,450
250,12,814.6364640614028,6425.6405243102745,13.563292448283597,BS55,260.8682593208738,True,2.403540171892275,0.5216434139918126,2.9251835858840876,0.5850367171768175,4,2000,300
250,13,3117.6578629396167,1577.7623385232598,13.033452603095911,BS53,132.44969814220823,True,2.095665677916887,0.38342008609142936,2.479085764008316,0.4958171528016633,3,1800,280
250,14,2131.0882557173777,5733.913787955051,6.198246733987547,BS22,518.8024798884676,True,2.8418877172587456,0.8204768286125524,3.662364545871298,0.7324729091742597,5,2200,320
250,15,1067.6497628208872,7614.511042458673,0.0,BS40,203.9312783699012,True,1.9396282868262273,0.4451657689970216,2.384794055823249,0.47695881116464983,2,1500,250
250,16,2539.1222073544714,6059.455206629876,6.3380360305531465,BS54,385.3911479199114,True,3.2271295555365924,0.704148220378536,3.9312777759151283,0.7862555551830257,7,2800,380
250,17,3067.4511008204418,6228.720174465842,0.027254143204211087,BS18,371.97247813440316,True,2.7173957319948543,0.651389047577038,3.368784779571892,0.6737569559143785,5,2200,320
250,18,2866.8597334305796,5279.342529255233,14.139488372555933,BS24,178.1639433516021,True,1.6622396448521903,0.40248895382473965,2.06472859867693,0.412945719735386,1,1200,220
250,19,2210.504898844829,5000.794780572064,10.913359878631308,BS56,162.5817775457795,True,2.7693087522757827,0.48281115974680766,3.2521199120225903,0.6504239824045182,6,2500,350
250,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,2.5199794028225977,0.5216778432821751,3.041657246104773,0.6083314492209546,5,2200,320
250,20,1828.4119255154037,1247.9383889658618,11.248851373489012,BS33,156.55631267425542,True,2.3152135435011614,0.4192956140609491,2.7345091575621105,0.5469018315124221,4,2000,300
250,21,1692.10551276044,2322.2581624131867,7.110610972833822,BS16,100.26134470449871,True,2.2637173538697155,0.3813822097658374,2.645099563635553,0.5290199127271106,4,2000,300
250,22,3085.408810435019,4113.6757639979405,6.194305524439552,BS45,300.14944899943106,True,2.575984059219354,0.5678405441100103,3.143824603329364,0.6287649206658729,5,2200,320
250,23,2031.0799549571075,5922.685069177106,4.297805990464985,BS22,327.00969799621043,True,1.6989643847006635,0.5341681547991028,2.233132539499766,0.44662650789995323,0,1000,200
250,24,1192.8830542349538,7442.517800869698,2.5255715753883123,BS40,65.1428135263678,True,2.426668404400684,0.3322111735300673,2.758879577930751,0.5517759155861502,5,2200,320
250,25,1036.2490620397198,7142.532978802649,0.0,BS40,294.123764551882,True,1.8226641567896757,0.493337141368016,2.316001298157692,0.4632002596315384,1,1200,220
250,3,2878.7261143777323,5056.292663163795,17.40481647462381,BS31,228.9137815598639,True,2.403837726188323,0.4747475783962166,2.8785853045845395,0.5757170609169079,4,2000,300
250,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,1.5223949783212625,0.29798705425086797,1.8203820325721305,0.36407640651442613,0,1000,200
250,5,2495.020712455161,7525.813820398916,4.309539447386413,BS47,204.2175981759915,True,2.960829646248502,0.519957599797558,3.4807872460460603,0.6961574492092121,7,2800,380
250,6,2324.770422573614,3756.1011202420104,0.0,BS15,215.12823478426733,True,3.133694639654901,0.557810422628712,3.6915050622836127,0.7383010124567226,8,3000,400
250,7,710.9157826039753,6302.721312199554,11.473887775027157,BS55,108.68997574818893,True,3.060602651089661,0.46580342648645473,3.526406077576116,0.7052812155152233,8,3000,400
250,8,2957.281589266885,1386.3920679926318,5.395186374524884,BS59,272.32825739706954,True,2.0708696357870275,0.5050743522717428,2.5759439880587705,0.5151887976117541,2,1500,250
250,9,1775.8652359694129,5580.895030669891,10.99172652790787,BS22,499.55655542217744,True,3.3061217768272932,0.8505092087078603,4.156630985535154,0.8313261971070308,7,2800,380
260,0,1252.4415141905422,2404.7482457566243,9.477851388019602,BS64,186.21720390021534,True,2.2944888325857202,0.4447437018369371,2.7392325344226576,0.5478465068845315,4,2000,300
260,1,834.0255108411526,5365.1904505158445,12.490428993476824,BS27,356.2717064217867,True,3.1457412923996952,0.6720773383333365,3.817818630733032,0.7635637261466064,7,2800,380
260,10,2097.4073020384944,5038.806735496377,14.365380811354672,BS56,163.12180736781764,True,2.4430572698284307,0.45340582064188195,2.896463090470313,0.5792926180940626,5,2200,320
260,11,2336.2774955775085,4067.418785908294,20.71645448418535,BS15,141.95679295179553,True,3.137126414194261,0.4941981334394969,3.631324547633758,0.7262649095267517,8,3000,400
260,12,817.1732524530768,6412.207142581336,13.671115041072905,BS55,250.38282692222674,True,1.6001967911966641,0.4198732550302807,2.020070046226945,0.404014009245389,0,1000,200
260,13,3108.5607100814677,1576.3568987076394,9.248011263365937,BS53,135.91292917179854,True,1.700814007998012,0.3531224832683771,2.053936491266389,0.41078729825327787,1,1200,220
260,14,2134.876525221646,5727.916454650126,7.648420180612929,BS22,525.6262086598733,True,2.061903082466071,0.7337114320215341,2.795614514487605,0.559122902897521,1,1200,220
260,15,1067.6497628208872,7614.511042458673,0.0,BS40,203.9312783699012,True,3.6110406095763996,0.5664602039030449,4.177500813479444,0.8355001626958889,9,3500,450
260,16,2534.147448707226,6058.504187829694,5.615414298557542,BS54,388.4350120386518,True,2.677791901755054,0.6507312063040539,3.328523108059108,0.6657046216118216,5,2200,320
260,17,3067.457358234855,6228.71302034014,0.009505139663636124,BS18,371.9661210045448,True,3.697486678518832,0.7734570128654014,4.4709436913842335,0.8941887382768468,9,3500,450
260,18,2862.0839133254376,5293.583213850215,15.020088338602427,BS24,164.56047459049674,True,3.0952762116251624,0.49535804218643054,3.5906342538115927,0.7181268507623186,8,3000,400
260,19,2222.411229203044,4997.928666409281,12.246833038376643,BS56,166.41554013407625,True,2.149271495477299,0.39779324913114844,2.5470647446084476,0.5094129489216895,3,1800,280
260,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,3.551232670413741,0.6488694215847484,4.20010209199849,0.840020418399698,9,3500,450
260,20,1814.8274666645457,1250.487149111983,13.825922398804684,BS33,142.73966127102193,True,1.9464923917076389,0.3697504341141795,2.3162428258218184,0.4632485651643637,2,1500,250
260,21,1683.3529685848503,2325.1706040742897,9.225272533949466,BS16,91.33210295735853,True,1.807324737746302,0.3346544973826986,2.141979235129001,0.4283958470258002,2,1500,250
260,22,3077.464773632174,4115.509596295847,8.149692075653004,BS45,301.73861976510443,True,2.0082246524881753,0.541237852976842,2.5494625054650175,0.5098925010930035,2,1500,250
260,23,2025.7591647439715,5926.560707052644,6.584126233006827,BS22,320.4833795685043,True,2.3293686717735484,0.5452724337440623,2.8746411055176107,0.5749282211035222,3,1800,280
260,24,1197.2573432153872,7443.648128787603,4.517974899034016,BS40,69.64491250728128,True,2.184884814293399,0.34673081535498873,2.531615629648388,0.5063231259296777,4,2000,300
260,25,1038.0843415200059,7142.939536171798,1.8798571447376162,BS40,293.1493915633274,True,3.209514322241982,0.6163272934706843,3.8258416157126662,0.7651683231425332,8,3000,400
260,26,264.17166950596254,4935.706882453152,0.0,BS27,385.4997066638178,True,3.2083014105952383,0.7151616045442774,3.923463015139516,0.7846926030279032,7,2800,380
260,3,2881.6680524497,5074.0895497879055,18.03775780375378,BS31,225.4302914223153,True,1.7406308334131906,0.41250777924322957,2.15313861265642,0.430627722531284,1,1200,220
260,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,3.432105328722985,0.5219301748320867,3.9540355035550716,0.7908071007110143,9,3500,450
260,5,2499.4411658093427,7526.7254498769,4.512565916019156,BS47,206.51208999859114,True,3.1416751229014,0.5586791242088656,3.7003542471102655,0.7400708494220531,8,3000,400
260,6,2324.770422573614,3756.1011202420104,0.0,BS15,215.12823478426733,True,1.526210775533718,0.3990773303341855,1.9252881058679034,0.3850576211735807,0,1000,200
260,7,708.5725846774685,6313.598930396735,11.126562045494989,BS55,119.03787481990591,True,2.671665236747905,0.4044359663038673,3.0761012030517723,0.6152202406103545,6,2500,350
260,8,2952.9140310818675,1385.5390189860466,4.784173162586331,BS59,267.8900001919297,True,3.0252390717685747,0.5759295240624693,3.601168595831044,0.7202337191662088,7,2800,380
260,9,1786.7161391530842,5576.807726817541,11.595503320251577,BS22,504.4365071876377,True,3.824269889753674,0.8707460866028904,4.695015976356564,0.9390031952713129,9,3500,450
270,0,1247.5450928038913,2405.651056641365,4.977851388019602,BS64,181.89754249654192,True,3.550205214926643,0.5693153641989599,4.119520579125603,0.8239041158251207,9,3500,450
270,1,846.828641620909,5366.273122109982,12.84834369802688,BS27,368.659414941813,True,2.6717498548236653,0.6545290077017787,3.3262788625254442,0.6652557725050889,5,2200,320
270,10,2080.9674291955625,5042.636990094854,16.879805554927856,BS56,171.49433819988255,True,2.3268658799574298,0.4417656777766482,2.768631557734078,0.5537263115468156,4,2000,300
270,11,2352.1373593389008,4064.0360876934515,16.21645448418535,BS15,149.96117420774155,True,1.694270783517906,0.3316818778292455,2.0259526613471515,0.4051905322694303,1,1200,220
270,12,819.7115001807456,6398.766033042875,13.67897961122492,BS55,240.2121815296524,True,3.222296173195412,0.5709633348460273,3.793259508041439,0.7586519016082879,8,3000,400
270,13,3104.4207333773943,1573.2933887448153,5.224274440597826,BS53,139.9872026305675,True,2.978796304829417,0.46467788118941317,3.44347418601883,0.688694837203766,7,2800,380
270,14,2141.3879982119765,5724.764756428912,7.2472619961246245,BS22,532.5788465433585,True,3.3224518649690538,0.8730594719250838,4.195511336894137,0.8391022673788275,7,2800,380
270,15,1067.6497628208872,7614.511042458673,0.0,BS40,203.9312783699012,True,2.5166076789959972,0.4931866715229167,3.0097943505189138,0.6019588701037828,5,2200,320
270,16,2534.046627097448,6052.840480275619,5.865397247624449,BS54,393.55968611569375,True,2.753918937877606,0.6839007378890426,3.4378196757666486,0.6875639351533298,5,2200,320
270,17,3067.4591920200933,6228.710923766501,0.002785557045434418,BS18,371.96425802232875,True,3.1236775888359936,0.7175528524460715,3.841230441282065,0.768246088256413,7,2800,380
270,18,2857.2563889846547,5307.978071696236,15.182699611580091,BS24,151.0827562217298,True,1.6642704080769037,0.36431220468132375,2.0285826127582274,0.4057165225516455,1,1200,220
270,19,2236.163703956958,4994.618144906883,14.145774315716697,BS56,171.8264267955762,True,2.5230033553233158,0.4556449635763437,2.9786483188996593,0.5957296637799319,5,2200,320
270,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,3.6466115776504298,0.634033284344226,4.280644861994656,0.8561289723989312,9,3500,450
270,20,1799.670992078535,1253.012726654909,15.366210373770443,BS33,127.37467257800694,True,1.6334555358702225,0.34705504118972286,1.9805105770599454,0.3961021154119891,1,1200,220
270,21,1672.7349996166652,2328.9252684179933,11.265362572507003,BS16,80.58524119504379,True,2.67239445608195,0.3966382751323513,3.0690327312143015,0.6138065462428604,6,2500,350
270,22,3067.744262914521,4117.694293232157,9.963059935951607,BS45,304.0223383732229,True,2.4690633474956907,0.5616046476578803,3.030667995153571,0.6061335990307142,4,2000,300
270,23,2018.727441356735,5931.792357415237,8.765572989569046,BS22,311.81011939289556,True,3.6725513740896956,0.6795466281858087,4.352098002275504,0.8704196004551008,9,3500,450
270,24,1203.743635857215,7445.324204074252,6.699353306251577,BS40,76.3241772314057,True,2.848748664142162,0.38573509632776903,3.2344837604699315,0.6468967520939863,7,2800,380
270,25,1041.8148754944061,7143.765936779683,3.8211460547521714,BS40,291.1961577605559,True,3.232952262822091,0.6493264393573984,3.882278702179489,0.7764557404358978,8,3000,400
270,26,263.72926692966405,4933.343305726075,2.404539928585291,BS27,387.64046448619723,True,3.7152563739189817,0.7690960850302864,4.484352458949268,0.8968704917898537,9,3500,450
270,27,946.2430859375,4068.3181640625,0.0,BS51,138.22904594679997,True,3.1406837061593706,0.49915038892383345,3.639834095083204,0.7279668190166408,8,3000,400
270,3,2884.503650189751,5091.243143866628,17.385758643688465,BS31,223.4037404891921,True,3.600901411618522,0.6112407282477145,4.212142139866236,0.8424284279732472,9,3500,450
270,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,3.5206772541325613,0.5242418645310509,4.044919118663612,0.8089838237327225,9,3500,450
270,5,2502.2584190161683,7526.140531831211,3.2232038044222073,BS47,206.91794591681906,True,2.3148132640229457,0.4605814653524553,2.775394729375401,0.5550789458750802,4,2000,300
270,6,2324.770422573614,3756.1011202420104,0.0,BS15,215.12823478426733,True,2.412281986887584,0.47267940582111645,2.884961392708701,0.5769922785417402,4,2000,300
270,7,706.2263067595968,6324.490846562405,11.141187235553712,BS55,129.52888749025246,True,1.9265151581438962,0.35784494222832125,2.2843601003722176,0.45687202007444355,2,1500,250
270,8,2949.0925793124916,1388.0685880007538,4.593297495113029,BS59,264.4135882731902,True,2.7813721303980237,0.5814620412291112,3.362834171627135,0.6725668343254271,6,2500,350
270,9,1795.9680462550273,5573.322730693324,9.886782482833098,BS22,508.76912443040874,True,1.8229448927358534,0.6952932588633552,2.5182381515992085,0.5036476303198417,0,1000,200
280,0,1242.8441267180765,2408.4318240353714,5.7125661580277605,BS64,178.46321007534024,True,2.72544645945179,0.4755080091638069,3.2009544686155973,0.6401908937231195,6,2500,350
280,1,859.7053884122362,5367.36201889747,12.92221967684877,BS27,381.1491473247153,True,2.6773128842951373,0.6533682919286367,3.330681176223774,0.6661362352447548,5,2200,320
280,10,2062.248955589758,5046.998125992321,19.219381911879005,BS56,182.4665223520548,True,3.5520888995725635,0.586633631577972,4.138722531150536,0.8277445062301072,9,3500,450
280,11,2363.596441780575,4061.5929425365175,11.716454484185348,BS15,156.53784637412406,True,1.8772788360848391,0.38742975547042563,2.264708591555265,0.452941718311053,2,1500,250
280,12,822.3490193213813,6384.799238827863,14.213967437334784,BS55,230.02940909484707,True,1.727239693449469,0.43912634373526016,2.166366037184729,0.43327320743694586,1,1200,220
280,13,3103.0754023947147,1570.0680682060788,3.650169103727274,BS53,143.46187777049036,True,2.9541694785145918,0.4681710646646266,3.422340543179218,0.6844681086358437,7,2800,380
280,14,2150.006793671696,5720.961925280929,9.419068322400316,BS22,541.5486805809816,True,2.5670429949478186,0.7712395559864916,3.33828255093431,0.6676565101868621,3,1800,280
280,15,1067.6497628208872,7614.511042458673,0.0,BS40,203.9312783699012,True,2.7250202555899943,0.517842173016578,3.242862428606572,0.6485724857213144,6,2500,350
280,16,2535.6679363801077,6047.303574088626,5.7784835373273635,BS54,397.84023263673026,True,3.751503507973155,0.7911968605735478,4.5427003685467024,0.9085400737093405,9,3500,450
280,17,3067.459328946241,6228.710767218316,0.00020799360104287754,BS18,371.96411891654685,True,1.699015962466799,0.5811864018326028,2.280202364299402,0.45604047285988036,0,1000,200
280,18,2852.389270317112,5322.490993101338,15.307224881073552,BS24,137.85382956854514,True,1.4486225381585336,0.31292479766946696,1.7615473358280005,0.35230946716560013,0,1000,200
280,19,2252.2097019284297,4990.755522196242,16.504888759041204,BS56,179.34767059308464,True,2.206082623323945,0.441555715381147,2.6476383387050917,0.5295276677410183,3,1800,280
280,2,1583.19,2989.45,0.0,BS12,245.94911526573955,True,2.383761350859524,0.48633561059420516,2.8700969614537293,0.5740193922907458,4,2000,300
280,20,1783.022563532854,1255.5051861954782,16.834612270398065,BS33,110.54136248768827,True,2.6331108426752725,0.40955173477345014,3.0426625774487226,0.6085325154897445,6,2500,350
280,21,1660.399685769896,2333.683664231224,13.219788326509299,BS16,68.32804005066603,True,2.0633542747062874,0.33399575017165994,2.397350024877947,0.47947000497558945,3,1800,280
280,22,3056.1269665579002,4120.305295112174,11.907174762384967,BS45,307.1535814726491,True,2.5793611311318645,0.6062417995737786,3.185602930705643,0.6371205861411287,5,2200,320
280,23,2009.7172461922132,5938.619502621457,11.30551643469371,BS22,300.6463809886937,True,1.654268340539925,0.48363409350650743,2.1379024340464325,0.4275804868092865,0,1000,200
280,24,1212.1723307252346,7447.50220126727,8.705559238465503,BS40,85.00835368107508,True,1.6412193550422818,0.2897963117179166,1.9310156667601983,0.3862031333520397,1,1200,220
280,25,1047.9413314198246,7144.9802143811585,6.248432177538052,BS40,288.20644568026836,True,3.6336487341307917,0.6802135291326472,4.313862263263439,0.8627724526526879,9,3500,450
280,26,262.9280477290314,4928.655889530624,4.759570540790447,BS27,391.8489050610878,True,2.5083662423274675,0.6328917330123253,3.141257975339793,0.6282515950679586,4,2000,300
280,27,944.6405247674098,4068.66142208307,1.638901706552133,BS51,137.40440968309372,True,2.4195917277409005,0.44078512514943113,2.8603768528903317,0.5720753705780663,5,2200,320
280,28,3179.656907894737,5537.71572368421,0.0,BS18,357.7536973955912,True,3.185956288702762,0.7077421849826604,3.8936984736854225,0.7787396947370846,7,2800,380
280,3,2887.272344651229,5107.99201492453,16.975557916935365,BS31,222.7205685087961,True,1.736391746465619,0.4040137251785754,2.1404054716441943,0.4280810943288389,1,1200,220
280,4,1591.33,4231.34,0.0,BS39,122.76882503306773,True,2.686655953863359,0.4289669521830993,3.1156229060464584,0.6231245812092917,6,2500,350
280,5,2502.799377324578,7523.98087838395,2.2296307890992986,BS47,205.0824653480463,True,2.7971349069675875,0.5223727066712764,3.319507613638864,0.6639015227277728,6,2500,350
280,6,2324.770422573614,3756.1011202420104,0.0,BS15,215.12823478426733,True,2.1934350970335803,0.44753487018655164,2.640969967220132,0.5281939934440264,3,1800,280
280,7,703.705357865328,6336.193622182108,11.97060392052304,BS55,140.91229348942443,True,3.114234760186243,0.48744253452805686,3.6016772947142996,0.72033545894286,8,3000,400
280,8,2944.0534058817993,1391.887524904093,6.322805672862842,BS59,259.9525322314553,True,2.3005448053894604,0.5014212955050743,2.8019661008945347,0.5603932201789069,3,1800,280
280,9,1801.0250203475798,5571.417876383978,5.403988855863885,BS22,511.2025768961963,True,2.2398294617908685,0.718524787810081,2.9583542496009496,0.5916708499201899,2,1500,250
290,0,1242.508339364214,2415.1367264375435,6.833336855486408,BS64,180.6775747119843,True,2.1430274769561937,0.41232106416228076,2.5553485411184744,0.5110697082236949,3,1800,280
290,1,872.5211413633879,5368.445757860727,12.86101044330121,BS27,393.6074756952406,True,1.8763220885899634,0.6082498801576186,2.484571968747582,0.4969143937495164,1,1200,220
290,10,2041.3035571191663,5051.878103445639,21.5058995183218,BS56,196.25409980627467,True,2.9926494066575766,0.5284408739706672,3.521090280628244,0.7042180561256488,7,2800,380
290,11,2370.6532747012434,4060.0887856525082,7.216454484185348,BS15,160.87926111092182,True,3.5107697868104277,0.5670869740302048,4.077856760840633,0.8155713521681266,9,3500,450
290,12,824.9314250960983,6371.042192674599,13.998776361407206,BS55,220.42669339652704,True,3.5947258764636834,0.62975329078332,4.2244791672470035,0.8448958334494008,9,3500,450
290,13,3105.6249791524783,1569.4816597174927,3.145532809705071,BS53,143.31983003572975,True,2.499744517518871,0.4306807003807184,2.9304252178995895,0.586085043579918,5,2200,320
290,14,2160.8471172494897,5716.178899584528,11.846869889576672,BS22,552.851808220941,True,2.3068280898551277,0.7762978623972596,3.083125952252387,0.6166251904504775,2,1500,250
290,15,1067.6497628208872,7614.511042458673,0.0,BS40,203.9312783699012,True,2.3935642462850444,0.47350226621145225,2.8670665124964967,0.5734133024992993,4,2000,300
