timestamp,container_id,cpu_percent,mem_usage,mem_limit,net_in,net_out,block_in,block_out,pids,source_file,file_timestamp,ram_used,ram_total,swap_used,swap_total,avg_cpu,cpu_temp,cycles,instructions
2025-03-10 17:59:43,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,175842,1957,3964,53,1982,11.0,28.0,,
2025-03-10 17:59:45,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,175842,1950,3964,53,1982,8.75,28.0,,
2025-03-10 17:59:46,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,175842,1949,3964,53,1982,10.5,27.5,,
2025-03-10 18:01:42,e2901ccd4d8f,42.96,23.88MiB,512MiB,1.95kB,0B,39.4MB,0B,10,docker_stats_20250310_180141.log,180141,1982,3964,53,1982,42.0,28.5,476153526.0,259697140.0
2025-03-10 18:01:44,e2901ccd4d8f,40.58,29.96MiB,512MiB,2.16kB,0B,51.8MB,0B,10,docker_stats_20250310_180141.log,180141,1982,3964,53,1982,42.0,28.5,508795657.0,276583404.0
2025-03-10 18:01:47,e2901ccd4d8f,40.36,35.11MiB,512MiB,2.36kB,0B,63.6MB,0B,10,docker_stats_20250310_180141.log,180141,1997,3964,53,1982,16.0,28.5,340434607.0,194653991.0
2025-03-10 18:01:49,e2901ccd4d8f,30.99,38.75MiB,512MiB,2.36kB,0B,70.5MB,0B,10,docker_stats_20250310_180141.log,180141,1994,3964,53,1982,17.0,28.5,309666876.0,188506805.0
2025-03-10 18:01:52,e2901ccd4d8f,42.82,44.3MiB,512MiB,4.1MB,27.4kB,70.9MB,0B,16,docker_stats_20250310_180141.log,180141,1993,3964,53,1982,13.5,28.0,95398971.0,61496946.0
2025-03-10 18:01:55,e2901ccd4d8f,41.47,59.23MiB,512MiB,5.15MB,30.9kB,79.3MB,0B,28,docker_stats_20250310_180141.log,180141,1990,3964,53,1982,15.75,28.5,369956075.0,208769458.0
2025-03-10 18:01:57,e2901ccd4d8f,40.17,60.09MiB,512MiB,6.21MB,59.1kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2009,3964,53,1982,17.5,28.5,386339718.0,205955615.0
2025-03-10 18:02:00,e2901ccd4d8f,40.58,60.48MiB,512MiB,7.56MB,63.6kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2000,3964,53,1982,20.75,28.0,341657339.0,150231245.0
2025-03-10 18:02:02,e2901ccd4d8f,40.96,62.65MiB,512MiB,7.56MB,63.8kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2014,3964,53,1982,21.25,28.5,376650811.0,211720088.0
2025-03-10 18:02:05,e2901ccd4d8f,41.93,62.9MiB,512MiB,7.6MB,64.3kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2014,3964,53,1982,21.5,28.5,395982905.0,204005823.0
2025-03-10 18:02:07,e2901ccd4d8f,40.52,65.82MiB,512MiB,7.6MB,64.4kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2016,3964,53,1982,23.5,28.5,422575301.0,220106991.0
2025-03-10 18:02:10,e2901ccd4d8f,39.87,69.11MiB,512MiB,7.6MB,64.5kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2022,3964,53,1982,21.5,28.5,439300423.0,315233763.0
2025-03-10 18:02:13,e2901ccd4d8f,40.04,71.47MiB,512MiB,7.6MB,64.5kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2014,3964,53,1982,24.5,28.5,431209785.0,234248751.0
2025-03-10 18:02:15,e2901ccd4d8f,40.26,71.47MiB,512MiB,7.6MB,64.5kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2026,3964,53,1982,22.75,28.5,393320066.0,226468398.0
2025-03-10 18:02:18,e2901ccd4d8f,40.45,71.52MiB,512MiB,7.65MB,65.2kB,79.4MB,0B,24,docker_stats_20250310_180141.log,180141,2016,3964,53,1982,24.5,28.5,435522685.0,317546485.0
2025-03-10 18:02:20,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,2026,3964,53,1982,35.75,28.5,542134781.0,296931424.0
2025-03-10 18:02:22,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1942,3964,53,1982,9.0,28.0,,
2025-03-10 18:02:24,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1962,3964,53,1982,13.5,29.5,,
2025-03-10 18:02:25,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1954,3964,53,1982,9.25,28.5,,
2025-03-10 18:02:27,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1942,3964,53,1982,9.0,28.5,,
2025-03-10 18:02:28,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1954,3964,53,1982,11.0,28.5,,
2025-03-10 18:02:30,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1943,3964,53,1982,9.75,28.0,,
2025-03-10 18:02:32,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1942,3964,53,1982,8.0,28.0,,
2025-03-10 18:02:33,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1944,3964,53,1982,10.75,28.5,,
2025-03-10 18:02:35,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1942,3964,53,1982,10.0,28.5,,
2025-03-10 18:02:36,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1954,3964,53,1982,10.25,28.5,,
2025-03-10 18:02:38,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1943,3964,53,1982,10.5,28.5,,
2025-03-10 18:02:39,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1956,3964,53,1982,11.25,28.5,,
2025-03-10 18:02:41,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1942,3964,53,1982,11.5,28.5,,
2025-03-10 18:02:43,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1936,3964,53,1982,10.0,28.0,,
2025-03-10 18:02:44,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1947,3964,53,1982,14.25,29.5,,
2025-03-10 18:02:46,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1935,3964,53,1982,9.25,28.0,,
2025-03-10 18:02:47,e2901ccd4d8f,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180141.log,180141,1935,3964,53,1982,11.0,28.0,,
2025-03-10 18:04:50,bf42f3062bf9,40.4,23.16MiB,512MiB,1.17kB,0B,39.4MB,0B,10,docker_stats_20250310_180450.log,180450,1982,3964,53,1982,42.5,29.5,,
2025-03-10 18:04:52,bf42f3062bf9,40.15,31.04MiB,512MiB,2.16kB,0B,49.5MB,0B,10,docker_stats_20250310_180450.log,180450,1982,3964,53,1982,42.5,29.5,,
2025-03-10 18:04:55,bf42f3062bf9,39.85,36.49MiB,512MiB,2.36kB,0B,63.6MB,0B,10,docker_stats_20250310_180450.log,180450,1996,3964,53,1982,17.25,29.0,,
2025-03-10 18:04:58,bf42f3062bf9,39.61,40.85MiB,512MiB,2.36kB,0B,70.4MB,0B,10,docker_stats_20250310_180450.log,180450,1988,3964,53,1982,17.75,29.0,,
2025-03-10 18:05:00,bf42f3062bf9,28.02,45.11MiB,512MiB,4.07MB,21.5kB,70.7MB,0B,16,docker_stats_20250310_180450.log,180450,2000,3964,53,1982,15.75,28.5,,
2025-03-10 18:05:03,bf42f3062bf9,40.2,54.68MiB,512MiB,4.07MB,21.5kB,70.7MB,0B,16,docker_stats_20250310_180450.log,180450,1995,3964,53,1982,17.5,29.0,,
2025-03-10 18:05:05,bf42f3062bf9,40.97,61.36MiB,512MiB,5.93MB,41kB,78.3MB,0B,25,docker_stats_20250310_180450.log,180450,2013,3964,53,1982,15.5,28.5,,
2025-03-10 18:05:08,bf42f3062bf9,40.52,62.11MiB,512MiB,5.93MB,45.7kB,78.3MB,0B,25,docker_stats_20250310_180450.log,180450,2006,3964,53,1982,21.5,28.5,,
2025-03-10 18:05:11,bf42f3062bf9,40.68,62.52MiB,512MiB,5.93MB,45.7kB,78.3MB,0B,25,docker_stats_20250310_180450.log,180450,2008,3964,53,1982,22.5,29.0,,
2025-03-10 18:05:13,bf42f3062bf9,40.12,66.37MiB,512MiB,5.93MB,45.7kB,78.3MB,0B,25,docker_stats_20250310_180450.log,180450,2018,3964,53,1982,23.25,29.0,,
2025-03-10 18:05:16,bf42f3062bf9,40.61,69.16MiB,512MiB,5.93MB,45.7kB,78.3MB,0B,25,docker_stats_20250310_180450.log,180450,2014,3964,53,1982,20.5,29.0,,
2025-03-10 18:05:18,bf42f3062bf9,40.75,70.53MiB,512MiB,5.93MB,45.7kB,78.3MB,0B,25,docker_stats_20250310_180450.log,180450,2025,3964,53,1982,27.25,29.0,,
2025-03-10 18:05:21,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,2015,3964,53,1982,25.5,29.5,,
2025-03-10 18:05:22,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1956,3964,53,1982,34.5,29.0,,
2025-03-10 18:05:24,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1944,3964,53,1982,11.25,29.0,,
2025-03-10 18:05:26,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1945,3964,53,1982,8.0,29.0,,
2025-03-10 18:05:27,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1945,3964,53,1982,10.0,29.0,,
2025-03-10 18:05:29,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1944,3964,53,1982,7.5,28.5,,
2025-03-10 18:05:30,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1953,3964,53,1982,8.75,28.5,,
2025-03-10 18:05:32,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1945,3964,53,1982,14.75,29.0,,
2025-03-10 18:05:34,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1947,3964,53,1982,12.75,28.5,,
2025-03-10 18:05:35,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1944,3964,53,1982,10.25,28.5,,
2025-03-10 18:05:37,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1945,3964,53,1982,7.0,28.5,,
2025-03-10 18:05:38,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1945,3964,53,1982,7.0,28.5,,
2025-03-10 18:05:40,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1953,3964,53,1982,11.5,28.5,,
2025-03-10 18:05:42,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1945,3964,53,1982,11.0,28.5,,
2025-03-10 18:05:43,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1957,3964,53,1982,15.5,29.0,,
2025-03-10 18:05:45,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1954,3964,53,1982,10.25,28.5,,
2025-03-10 18:05:46,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1945,3964,53,1982,8.5,29.0,,
2025-03-10 18:05:48,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1957,3964,53,1982,9.0,28.5,,
2025-03-10 18:05:50,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1944,3964,53,1982,10.5,28.5,,
2025-03-10 18:05:51,bf42f3062bf9,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180450.log,180450,1955,3964,53,1982,9.5,28.5,,
2025-03-10 18:07:33,b590f4fa6eff,40.61,21.55MiB,512MiB,1.95kB,0B,39.4MB,0B,10,docker_stats_20250310_180733.log,180733,1985,3964,53,1982,20.75,28.5,,
2025-03-10 18:07:36,b590f4fa6eff,40.85,29.07MiB,512MiB,2.16kB,0B,51.8MB,0B,10,docker_stats_20250310_180733.log,180733,1992,3964,53,1982,23.25,29.5,,
2025-03-10 18:07:38,b590f4fa6eff,40.91,32.37MiB,512MiB,2.36kB,0B,63.6MB,0B,10,docker_stats_20250310_180733.log,180733,1990,3964,53,1982,15.25,28.5,,
2025-03-10 18:07:41,b590f4fa6eff,40.68,36.58MiB,512MiB,2.36kB,0B,70.5MB,0B,10,docker_stats_20250310_180733.log,180733,1985,3964,53,1982,15.5,28.5,,
2025-03-10 18:07:44,b590f4fa6eff,9.38,38.1MiB,512MiB,1.92MB,12.6kB,70.7MB,0B,16,docker_stats_20250310_180733.log,180733,1989,3964,53,1982,12.25,28.5,,
2025-03-10 18:07:46,b590f4fa6eff,39.77,47.55MiB,512MiB,4.07MB,17.2kB,70.8MB,0B,16,docker_stats_20250310_180733.log,180733,1992,3964,53,1982,19.0,28.5,,
2025-03-10 18:07:49,b590f4fa6eff,41.2,57.15MiB,512MiB,4.6MB,28.5kB,78.6MB,0B,24,docker_stats_20250310_180733.log,180733,2003,3964,53,1982,17.5,29.0,,
2025-03-10 18:07:51,b590f4fa6eff,40.34,58.02MiB,512MiB,6.19MB,49.5kB,78.6MB,0B,24,docker_stats_20250310_180733.log,180733,2001,3964,53,1982,22.5,28.5,,
2025-03-10 18:07:54,b590f4fa6eff,40.85,60.49MiB,512MiB,7.61MB,55kB,78.6MB,0B,24,docker_stats_20250310_180733.log,180733,2005,3964,53,1982,22.5,29.0,,
2025-03-10 18:07:57,b590f4fa6eff,40.45,61.35MiB,512MiB,7.61MB,55.1kB,78.6MB,0B,24,docker_stats_20250310_180733.log,180733,2008,3964,53,1982,27.25,29.0,,
2025-03-10 18:07:59,b590f4fa6eff,40.12,66.21MiB,512MiB,7.61MB,55.2kB,78.6MB,0B,24,docker_stats_20250310_180733.log,180733,2009,3964,53,1982,26.25,29.0,,
2025-03-10 18:08:02,b590f4fa6eff,41.02,66.28MiB,512MiB,7.65MB,55.8kB,78.6MB,0B,24,docker_stats_20250310_180733.log,180733,2024,3964,53,1982,23.25,29.0,,
2025-03-10 18:08:04,b590f4fa6eff,40.22,68.67MiB,512MiB,7.65MB,55.9kB,78.6MB,0B,24,docker_stats_20250310_180733.log,180733,2028,3964,53,1982,27.5,29.5,,
2025-03-10 18:08:07,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,2028,3964,53,1982,29.5,29.0,,
2025-03-10 18:08:10,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1947,3964,53,1982,10.25,28.5,,
2025-03-10 18:08:11,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1953,3964,53,1982,10.5,28.5,,
2025-03-10 18:08:13,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1955,3964,53,1982,10.0,29.0,,
2025-03-10 18:08:14,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1947,3964,53,1982,10.25,28.5,,
2025-03-10 18:08:16,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1957,3964,53,1982,9.0,29.0,,
2025-03-10 18:08:18,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1946,3964,53,1982,14.25,28.5,,
2025-03-10 18:08:19,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1959,3964,53,1982,10.75,29.0,,
2025-03-10 18:08:21,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1946,3964,53,1982,8.75,28.5,,
2025-03-10 18:08:22,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1955,3964,53,1982,9.75,28.5,,
2025-03-10 18:08:24,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1959,3964,53,1982,9.5,28.5,,
2025-03-10 18:08:26,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1946,3964,53,1982,9.25,28.5,,
2025-03-10 18:08:27,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1956,3964,53,1982,9.75,28.5,,
2025-03-10 18:08:29,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1947,3964,53,1982,11.5,28.5,,
2025-03-10 18:08:30,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1957,3964,53,1982,10.25,28.5,,
2025-03-10 18:08:32,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1946,3964,53,1982,9.0,28.5,,
2025-03-10 18:08:33,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,180733,1960,3964,53,1982,10.75,28.5,,
2025-03-10 18:12:57,b44356d46825,40.32,22.95MiB,512MiB,1.95kB,0B,39.4MB,0B,10,docker_stats_20250310_181257.log,181257,1999,3964,53,1982,31.75,28.0,,
2025-03-10 18:13:00,b44356d46825,40.31,31.52MiB,512MiB,2.16kB,0B,51.8MB,0B,10,docker_stats_20250310_181257.log,181257,1991,3964,53,1982,16.0,28.0,,
2025-03-10 18:13:02,b44356d46825,40.6,35.87MiB,512MiB,2.36kB,0B,63.7MB,0B,10,docker_stats_20250310_181257.log,181257,2006,3964,53,1982,15.75,28.0,,
2025-03-10 18:13:05,b44356d46825,15.45,39MiB,512MiB,2.36kB,0B,70.6MB,0B,10,docker_stats_20250310_181257.log,181257,2001,3964,53,1982,16.0,28.5,,
2025-03-10 18:13:08,b44356d46825,39.98,43.2MiB,512MiB,4.07MB,18.9kB,70.7MB,0B,16,docker_stats_20250310_181257.log,181257,2002,3964,53,1982,11.25,28.0,,
2025-03-10 18:13:10,b44356d46825,40.16,52.98MiB,512MiB,5.04MB,23.7kB,74.6MB,0B,19,docker_stats_20250310_181257.log,181257,2007,3964,53,1982,17.75,28.5,,
2025-03-10 18:13:13,b44356d46825,40.08,59.98MiB,512MiB,5.67MB,47.5kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2015,3964,53,1982,19.5,28.0,,
2025-03-10 18:13:15,b44356d46825,40.52,60.44MiB,512MiB,7.77MB,58.5kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2018,3964,53,1982,20.75,28.5,,
2025-03-10 18:13:18,b44356d46825,41.17,62.18MiB,512MiB,7.77MB,58.5kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2019,3964,53,1982,22.5,29.0,,
2025-03-10 18:13:20,b44356d46825,40.95,62.74MiB,512MiB,7.77MB,58.5kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2031,3964,53,1982,21.25,28.5,,
2025-03-10 18:13:23,b44356d46825,42.55,66.15MiB,512MiB,7.77MB,58.5kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2023,3964,53,1982,25.0,28.5,,
2025-03-10 18:13:26,b44356d46825,40.55,67.36MiB,512MiB,7.77MB,58.5kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2035,3964,53,1982,26.5,29.0,,
2025-03-10 18:13:28,b44356d46825,39.85,71.46MiB,512MiB,7.77MB,58.5kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2029,3964,53,1982,26.25,29.5,,
2025-03-10 18:13:31,b44356d46825,40.4,68.83MiB,512MiB,7.77MB,66.9kB,78.5MB,0B,24,docker_stats_20250310_181257.log,181257,2033,3964,53,1982,33.5,29.5,,
2025-03-10 18:13:33,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1963,3964,53,1982,29.0,28.5,,
2025-03-10 18:13:35,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1960,3964,53,1982,9.5,28.5,,
2025-03-10 18:13:37,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1972,3964,53,1982,9.0,28.5,,
2025-03-10 18:13:38,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1960,3964,53,1982,13.75,28.0,,
2025-03-10 18:13:40,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1973,3964,53,1982,13.0,28.5,,
2025-03-10 18:13:41,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1960,3964,53,1982,8.0,28.0,,
2025-03-10 18:13:43,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1972,3964,53,1982,8.0,28.5,,
2025-03-10 18:13:45,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1962,3964,53,1982,9.5,28.0,,
2025-03-10 18:13:46,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1972,3964,53,1982,9.0,28.0,,
2025-03-10 18:13:48,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1961,3964,53,1982,15.0,28.0,,
2025-03-10 18:13:49,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1972,3964,53,1982,10.5,28.5,,
2025-03-10 18:13:51,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1960,3964,53,1982,9.25,28.0,,
2025-03-10 18:13:53,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1960,3964,53,1982,10.25,28.0,,
2025-03-10 18:13:54,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1978,3964,53,1982,9.25,28.0,,
2025-03-10 18:13:56,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1961,3964,53,1982,10.5,28.5,,
2025-03-10 18:13:57,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1970,3964,53,1982,9.5,28.5,,
2025-03-10 18:13:59,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1956,3964,53,1982,11.5,28.0,,
2025-03-10 18:14:01,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1954,3964,53,1982,9.75,28.0,,
2025-03-10 18:14:02,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1954,3964,53,1982,14.0,28.0,,
2025-03-10 18:14:04,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1955,3964,53,1982,7.5,28.0,,
2025-03-10 18:14:05,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1958,3964,53,1982,9.0,28.0,,
2025-03-10 18:14:07,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1954,3964,53,1982,7.75,28.5,,
2025-03-10 18:14:09,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1956,3964,53,1982,8.5,28.5,,
2025-03-10 18:14:10,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1955,3964,53,1982,10.0,28.0,,
2025-03-10 18:14:12,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1954,3964,53,1982,7.75,28.5,,
2025-03-10 18:14:13,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1956,3964,53,1982,11.25,28.5,,
2025-03-10 18:14:15,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1967,3964,53,1982,9.5,28.0,,
2025-03-10 18:14:17,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1954,3964,53,1982,8.5,28.0,,
2025-03-10 18:14:18,b44356d46825,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181257.log,181257,1969,3964,53,1982,8.75,28.5,,
2025-03-10 18:16:36,62cd9cce609e,40.46,19.43MiB,512MiB,1.53kB,0B,39.4MB,0B,10,docker_stats_20250310_181636.log,181636,1997,3964,53,1982,36.75,28.5,,
2025-03-10 18:16:39,62cd9cce609e,40.25,28.15MiB,512MiB,2.16kB,0B,51.8MB,0B,10,docker_stats_20250310_181636.log,181636,1996,3964,53,1982,19.0,28.0,,
2025-03-10 18:16:42,62cd9cce609e,40.48,33.24MiB,512MiB,2.36kB,0B,63.6MB,0B,10,docker_stats_20250310_181636.log,181636,2017,3964,53,1982,21.75,29.0,,
2025-03-10 18:16:44,62cd9cce609e,29.36,36.48MiB,512MiB,2.36kB,0B,70.6MB,0B,10,docker_stats_20250310_181636.log,181636,2010,3964,53,1982,17.75,28.0,,
2025-03-10 18:16:47,62cd9cce609e,38.55,44.71MiB,512MiB,4.08MB,21kB,70.7MB,0B,16,docker_stats_20250310_181636.log,181636,2013,3964,53,1982,12.5,28.0,,
2025-03-10 18:16:49,62cd9cce609e,40.41,58MiB,512MiB,4.34MB,21.8kB,75.5MB,0B,28,docker_stats_20250310_181636.log,181636,2024,3964,53,1982,17.0,28.5,,
2025-03-10 18:16:52,62cd9cce609e,40.68,61.84MiB,512MiB,5.14MB,40kB,78.5MB,0B,22,docker_stats_20250310_181636.log,181636,2030,3964,53,1982,18.0,28.0,,
2025-03-10 18:16:55,62cd9cce609e,40.33,61.95MiB,512MiB,7.76MB,59.2kB,78.5MB,0B,22,docker_stats_20250310_181636.log,181636,2023,3964,53,1982,21.25,29.0,,
2025-03-10 18:16:57,62cd9cce609e,40.03,64.19MiB,512MiB,8.81MB,62.5kB,78.5MB,0B,22,docker_stats_20250310_181636.log,181636,2034,3964,53,1982,22.75,28.5,,
