timestamp,container_id,cpu_percent,mem_usage,mem_limit,net_in,net_out,block_in,block_out,pids,docker_file,cycles,instructions,perf_file,ram_used,ram_total,swap_used,swap_total,avg_cpu,cpu_temp,tegra_file,scenario
2025-03-10 17:52:37,00c51c076cec,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175139.log,,,,1958,3964,53,1982,9.0,28.0,tegrastats_20250310_175139.log,docker_stats_20250310_175139.log
2025-03-10 17:52:39,00c51c076cec,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175139.log,,,,1942,3964,53,1982,10.25,27.5,tegrastats_20250310_175139.log,docker_stats_20250310_175139.log
2025-03-10 17:52:40,00c51c076cec,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175139.log,,,,1942,3964,53,1982,10.25,27.5,tegrastats_20250310_175139.log,docker_stats_20250310_175139.log
2025-03-10 17:47:12,86f8ce2b7f35,40.36,22.16MiB,512MiB,1.95kB,0B,39.7MB,0B,10,docker_stats_20250310_174712.log,495222641.0,273244869.0,perf_stat_20250310_174711.log,1987,3964,53,1982,18.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:14,86f8ce2b7f35,40.65,28.88MiB,512MiB,2.36kB,0B,52.4MB,0B,10,docker_stats_20250310_174712.log,394363973.0,255906948.0,perf_stat_20250310_174711.log,1980,3964,53,1982,18.0,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:17,86f8ce2b7f35,39.6,35.09MiB,512MiB,2.36kB,0B,64.6MB,0B,10,docker_stats_20250310_174712.log,410177064.0,240299880.0,perf_stat_20250310_174711.log,1977,3964,53,1982,15.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:19,86f8ce2b7f35,8.7,37.61MiB,512MiB,3.1kB,941B,70.6MB,0B,10,docker_stats_20250310_174712.log,354060476.0,216629087.0,perf_stat_20250310_174711.log,1982,3964,53,1982,19.75,28.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:22,86f8ce2b7f35,39.65,43.32MiB,512MiB,4.08MB,24.6kB,70.7MB,0B,16,docker_stats_20250310_174712.log,398908080.0,236144655.0,perf_stat_20250310_174711.log,1983,3964,53,1982,11.75,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:25,86f8ce2b7f35,39.78,57.1MiB,512MiB,4.61MB,32.6kB,78.3MB,0B,26,docker_stats_20250310_174712.log,445728872.0,224825828.0,perf_stat_20250310_174711.log,2002,3964,53,1982,17.25,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:27,86f8ce2b7f35,40.08,57.76MiB,512MiB,5.67MB,54.4kB,78.3MB,0B,26,docker_stats_20250310_174712.log,425233990.0,214413225.0,perf_stat_20250310_174711.log,1994,3964,53,1982,21.0,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:30,86f8ce2b7f35,40.2,61.79MiB,512MiB,7.25MB,61.4kB,78.3MB,0B,26,docker_stats_20250310_174712.log,374271364.0,200256890.0,perf_stat_20250310_174711.log,2004,3964,53,1982,22.0,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:32,86f8ce2b7f35,40.79,61.92MiB,512MiB,7.77MB,62.8kB,78.3MB,0B,26,docker_stats_20250310_174712.log,406992331.0,223204377.0,perf_stat_20250310_174711.log,2003,3964,53,1982,25.0,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:35,86f8ce2b7f35,40.37,62.18MiB,512MiB,7.77MB,62.8kB,78.3MB,0B,26,docker_stats_20250310_174712.log,450456943.0,240654935.0,perf_stat_20250310_174711.log,2002,3964,53,1982,23.75,28.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:38,86f8ce2b7f35,40.66,66.09MiB,512MiB,7.77MB,62.8kB,78.3MB,0B,26,docker_stats_20250310_174712.log,531514964.0,283596490.0,perf_stat_20250310_174711.log,2020,3964,53,1982,34.0,28.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:40,86f8ce2b7f35,40.81,66.31MiB,512MiB,7.77MB,62.8kB,78.3MB,0B,26,docker_stats_20250310_174712.log,410272093.0,285660553.0,perf_stat_20250310_174711.log,2007,3964,53,1982,22.25,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:43,86f8ce2b7f35,40.55,66.25MiB,512MiB,7.77MB,62.8kB,78.3MB,0B,26,docker_stats_20250310_174712.log,505549877.0,266747604.0,perf_stat_20250310_174711.log,2020,3964,53,1982,34.5,28.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:45,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,61590784.0,33598480.0,perf_stat_20250310_174711.log,1942,3964,53,1982,28.25,28.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:47,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,61590784.0,33598480.0,perf_stat_20250310_174711.log,1954,3964,53,1982,9.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:48,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1943,3964,53,1982,10.25,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:50,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1949,3964,53,1982,10.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:52,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1957,3964,53,1982,10.0,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:53,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1944,3964,53,1982,6.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:55,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1959,3964,53,1982,11.75,28.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:56,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1943,3964,53,1982,13.0,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:47:58,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1953,3964,53,1982,10.5,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:00,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1943,3964,53,1982,11.5,28.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:01,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1955,3964,53,1982,9.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:03,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1944,3964,53,1982,9.0,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:04,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1950,3964,53,1982,9.25,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:06,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1955,3964,53,1982,13.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:08,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1945,3964,53,1982,10.25,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:09,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1944,3964,53,1982,10.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:11,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1943,3964,53,1982,9.0,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:12,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1936,3964,53,1982,11.25,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:14,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1937,3964,53,1982,8.0,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:16,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1946,3964,53,1982,9.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:17,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1937,3964,53,1982,13.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:19,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1946,3964,53,1982,11.0,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:20,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1936,3964,53,1982,7.75,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:22,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1944,3964,53,1982,8.25,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:24,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1946,3964,53,1982,8.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:25,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1936,3964,53,1982,5.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:27,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1947,3964,53,1982,15.0,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:28,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1937,3964,53,1982,9.5,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:30,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1948,3964,53,1982,7.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:31,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1936,3964,53,1982,8.25,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:33,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1947,3964,53,1982,8.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:35,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1934,3964,53,1982,7.75,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:36,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1943,3964,53,1982,7.0,28.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:38,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1949,3964,53,1982,10.25,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:39,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1935,3964,53,1982,7.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:41,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1944,3964,53,1982,9.25,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:43,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1936,3964,53,1982,8.25,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:44,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1936,3964,53,1982,10.0,27.0,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:46,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1935,3964,53,1982,8.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
2025-03-10 17:48:47,86f8ce2b7f35,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_174712.log,,,,1935,3964,53,1982,8.5,27.5,tegrastats_20250310_174712.log,docker_stats_20250310_174712.log
